id,type,src,dst,app,latency,message,ctime,size,buffer
143,LINK,113,32,2,1.00002,Fog.Node.2,801.00002,20,19
144,LINK,173,73,3,1.002,Fog.Node.3,801.002,2000,14
146,LINK,142,60,5,1.002,Fog.Node.5,801.002,2000,15
147,LINK,133,96,6,1.002,Fog.Node.6,801.002,2000,16
149,LINK,187,109,8,1.002,Fog.Node.8,801.002,2000,17
152,LINK,36,49,11,1.002,Fog.Node.11,801.002,2000,18
155,LINK,118,33,14,1.002,Fog.Node.14,801.002,2000,19
141,LINK,40,55,0,1.00002,Fog.Node.0,802.0000399999999,20,17
143,LINK,32,67,2,1.00002,Fog.Node.2,802.0000399999999,20,18
148,LINK,41,45,7,1.002,Fog.Node.7,802.0020199999999,2000,17
150,LINK,113,1,9,1.002,Fog.Node.9,802.0020199999999,2000,18
145,LINK,173,81,4,1.002,Fog.Node.4,802.0039999999999,2000,11
160,LINK,118,2,19,1.002,Fog.Node.19,802.0039999999999,2000,12
146,LINK,60,89,5,1.002,Fog.Node.5,802.0039999999999,2000,13
155,LINK,33,64,14,1.002,Fog.Node.14,802.0039999999999,2000,14
151,LINK,41,45,10,1.002,Fog.Node.10,803.0040199999999,2000,9
156,LINK,113,32,15,1.002,Fog.Node.15,803.0040199999999,2000,10
148,LINK,45,102,7,1.002,Fog.Node.7,803.0040199999999,2000,11
150,LINK,1,176,9,1.002,Fog.Node.9,803.0040199999999,2000,12
154,LINK,173,59,13,1.002,Fog.Node.13,803.0059999999999,2000,8
160,LINK,2,148,19,1.002,Fog.Node.19,803.0059999999999,2000,9
153,LINK,41,40,12,1.002,Fog.Node.12,804.0060199999998,2000,4
157,LINK,113,1,16,1.002,Fog.Node.16,804.0060199999998,2000,5
156,LINK,32,71,15,1.002,Fog.Node.15,804.0060199999998,2000,6
158,LINK,173,81,17,1.002,Fog.Node.17,804.0079999999998,2000,4
153,LINK,40,55,12,1.002,Fog.Node.12,805.0080199999998,2000,2
157,LINK,1,76,16,1.002,Fog.Node.16,805.0080199999998,2000,3
159,LINK,173,87,18,1.002,Fog.Node.18,805.0099999999998,2000,2
